time,altitude,altitude_target,speed,speed_target
0.0,0.1177,0,0.0,0
0.02661609649658203,0.1174,0,0.0,0
0.08475112915039062,0.11710000000000001,0,0.0,0
0.11768865585327148,0.1168,0,0.0,0
0.17128634452819824,0.1164,0,0.0,0
0.23020577430725098,0.11599999999999999,0,0.0,0
0.2772650718688965,0.11560000000000001,0,0.0,0
0.3238825798034668,0.1152,0,0.0,0
0.37180161476135254,0.1148,0,0.0,0
0.4092071056365967,0.11449999999999999,0,0.0,0
0.44595909118652344,0.11410000000000001,0,0.0,0
0.5049092769622803,0.11359999999999999,0,0.0,0
0.5514414310455322,0.11320000000000001,0,0.0,0
0.5998117923736572,0.1127,0,0.0,0
0.6455872058868408,0.11230000000000001,0,0.0,0
0.6917328834533691,0.1118,0,0.0,0
0.725496768951416,0.1114,0,0.0,0
0.7850732803344727,0.1109,0,0.0,0
0.8319194316864014,0.1105,0,0.0,0
0.8671610355377197,0.1101,0,0.0,0
0.9009840488433838,0.1096,0,0.0,0
0.9592983722686768,0.1092,0,0.0,0
0.9938724040985107,0.10869999999999999,0,0.0,0
1.0410397052764893,0.10830000000000001,0,0.0,0
1.0978283882141113,0.10779999999999999,0,0.0,0
1.131941556930542,0.1073,0,0.0,0
1.191457748413086,0.1069,0,0.0,0
1.2390220165252686,0.10640000000000001,0,0.0,0
1.276944637298584,0.106,0,0.0,0
1.3323383331298828,0.1056,0,0.0,0
1.3793189525604248,0.1052,0,0.0,0
1.4259438514709473,0.1048,0,0.0,0
1.4616165161132812,0.10439999999999999,0,0.0,0
1.5193617343902588,0.10400000000000001,0,0.0,0
1.5650298595428467,0.1036,0,0.0,0
1.6049349308013916,0.1033,0,0.0,0
1.6624913215637207,0.10289999999999999,0,0.0,0
1.7090954780578613,0.1026,0,0.0,0
1.7445979118347168,0.1023,0,0.0,0
1.8024494647979736,0.102,0,0.0,0
1.8475613594055176,0.1017,0,0.0,0
1.898207426071167,0.1014,0,0.0,0
1.9462096691131592,0.1012,0,0.0,0
1.9844927787780762,0.10099999999999999,0,0.0,0
2.032421588897705,0.1008,0,0.0,0
2.0818302631378174,0.10060000000000001,0,0.0,0
2.116844892501831,0.1005,0,0.0,0
2.1640381813049316,0.1003,0,0.0,0
2.209097146987915,0.1002,0,0.0,0
2.261544942855835,0.1001,0,0.0,0
2.299083709716797,0.1,0,0.0,0
2.3592147827148438,0.1,0,0.0,0
2.405255079269409,0.1,0,0.0,0
2.4461305141448975,0.1,0,0.0,0
2.492204189300537,0.1,0,0.0,0
2.53490948677063,0.1,0,0.0,0
2.56933856010437,0.1,0,0.0,0
2.6121702194213867,0.1001,0,0.0,0
2.6450231075286865,0.1001,0,0.0,0
2.692218065261841,0.1002,0,0.0,0
2.7440741062164307,0.10039999999999999,0,0.0,0
2.7791213989257812,0.1005,0,0.0,0
2.8226444721221924,0.10060000000000001,0,0.0,0
2.8691651821136475,0.1008,0,0.0,0
2.9201772212982178,0.10099999999999999,0,0.0,0
3.024657964706421,0.1015,0,0.0,0
3.067634105682373,0.1018,0,0.0,0
3.112837791442871,0.10210000000000001,0,0.0,0
3.154026746749878,0.1024,0,0.0,0
3.2157652378082275,0.1027,0,0.0,0
3.2613961696624756,0.10300000000000001,0,0.0,0
