time,altitude,altitude_target,speed,speed_target
0.0,0.0,0,0.0,0
0.0,0.0,0,0.0,0
0.0010194778442382812,0.0,0,0.0,0
0.053601980209350586,0.0,0,0.0,0
0.053601980209350586,0.0,0,0.0,0
0.11205315589904785,0.0,0,0.0,0
0.11205315589904785,0.0,0,0.0,0
0.18823790550231934,0.0,0,0.0,0
0.18823790550231934,0.0,0,0.0,0
0.26463747024536133,0.0,0,0.0,0
0.31097936630249023,0.0,0,0.0,0
0.31097936630249023,0.0,0,0.0,0
0.3870820999145508,0.0,0,0.0,0
0.3880949020385742,0.0,0,0.0,0
0.44172072410583496,0.0,0,0.0,0
0.4430220127105713,0.0,0,0.0,0
0.5022194385528564,0.0,0,0.0,0
0.5022194385528564,0.0,0,0.0,0
0.5810427665710449,0.0,0,0.0,0
0.5810427665710449,0.0,0,0.0,0
0.6337413787841797,0.0,0,0.0,0
0.6337413787841797,0.0,0,0.0,0
0.7098057270050049,0.0,0,0.0,0
0.7098057270050049,0.0,0,0.0,0
0.7556779384613037,0.0,0,0.0,0
0.7566783428192139,0.0,0,0.0,0
0.8130879402160645,0.0,0,0.0,0
0.8869795799255371,0.0,0,0.0,0
0.8869795799255371,0.0,0,0.0,0
0.9638314247131348,0.0,0,0.0,0
0.9638314247131348,0.0,0,0.0,0
1.0147581100463867,0.0,0,0.0,0
1.0147581100463867,0.0,0,0.0,0
1.093557596206665,0.0,0,0.0,0
1.093557596206665,0.0,0,0.0,0
1.1382417678833008,0.0,0,0.0,0
1.1392464637756348,0.0,0,0.0,0
1.2181377410888672,0.0,0,0.0,0
1.2785379886627197,0.0,0,0.0,0
1.2785379886627197,0.0,0,0.0,0
1.2785379886627197,0.0,0,0.0,0
1.324720859527588,0.0,0,0.0,0
1.4022777080535889,0.0,0,0.0,0
1.4032809734344482,0.0,0,0.0,0
1.4674055576324463,0.0,0,0.0,0
1.4688775539398193,0.0,0,0.0,0
1.529289722442627,0.0,0,0.0,0
1.5838463306427002,0.0,0,0.0,0
1.5838463306427002,0.0,0,0.0,0
1.584845781326294,0.0,0,0.0,0
1.6610307693481445,0.0,0,0.0,0
1.7364931106567383,0.0,0,0.0,0
1.7364931106567383,0.0,0,0.0,0
1.7621405124664307,0.0,0,0.0,0
1.811842918395996,0.0,0,0.0,0
1.81284761428833,0.0,0,0.0,0
1.8929288387298584,0.0,0,0.0,0
1.8939275741577148,0.0,0,0.0,0
1.9510078430175781,0.0,0,0.0,0
2.0087382793426514,0.0,0,0.0,0
2.0087382793426514,0.0,0,0.0,0
2.067582845687866,0.0,0,0.0,0
2.067582845687866,0.0,0,0.0,0
2.143045425415039,0.0,0,0.0,0
2.143045425415039,0.0,0,0.0,0
2.194551944732666,0.0,0,0.0,0
2.2710509300231934,0.0,0,0.0,0
2.2720682621002197,0.0,0,0.0,0
2.3225977420806885,0.0,0,0.0,0
2.3225977420806885,0.0,0,0.0,0
2.4011192321777344,0.0,0,0.0,0
2.4011192321777344,0.0,0,0.0,0
2.4486801624298096,0.0,0,0.0,0
2.4486801624298096,0.0,0,0.0,0
2.524951457977295,0.0,0,0.0,0
2.572162389755249,0.0,0,0.0,0
2.572162389755249,0.0,0,0.0,0
2.572162389755249,0.0,0,0.0,0
2.6736655235290527,0.0,0,0.0,0
2.6746633052825928,0.0,0,0.0,0
2.750722885131836,0.0,0,0.0,0
2.750722885131836,0.0,0,0.0,0
2.8025894165039062,0.0,0,0.0,0
2.8037686347961426,0.0,0,0.0,0
2.882310152053833,0.0,0,0.0,0
2.882310152053833,0.0,0,0.0,0
2.9275057315826416,0.0,0,0.0,0
2.9285051822662354,0.0,0,0.0,0
3.0039591789245605,0.0,0,0.0,0
3.0039591789245605,0.0,0,0.0,0
3.0518147945404053,0.0,0,0.0,0
3.0528149604797363,0.0,0,0.0,0
3.1306166648864746,0.0,0,0.0,0
3.195086717605591,0.0,0,0.0,0
3.195086717605591,0.0,0,0.0,0
3.195086717605591,0.0,0,0.0,0
3.298752546310425,0.0,0,0.0,0
3.298752546310425,0.0,0,0.0,0
3.344672441482544,0.0,0,0.0,0
3.344672441482544,0.0,0,0.0,0
3.4211249351501465,0.0,0,0.0,0
3.4211249351501465,0.0,0,0.0,0
3.472309112548828,0.0,0,0.0,0
3.472309112548828,0.0,0,0.0,0
3.532900810241699,0.0,0,0.0,0
3.532900810241699,0.0,0,0.0,0
3.60825252532959,0.0,0,0.0,0
3.60825252532959,0.0,0,0.0,0
3.6866631507873535,0.0,0,0.0,0
3.6866631507873535,0.0,0,0.0,0
3.7432990074157715,0.0,0,0.0,0
3.7926576137542725,0.0,0,0.0,0
3.7926576137542725,0.0,0,0.0,0
3.854940891265869,0.0,0,0.0,0
3.854940891265869,0.0,0,0.0,0
3.932447671890259,0.0,0,0.0,0
3.9836792945861816,0.0,0,0.0,0
3.9836792945861816,0.0,0,0.0,0
3.9836792945861816,0.0,0,0.0,0
4.0602638721466064,0.0,0,0.0,0
4.119751930236816,0.0,0,0.0,0
4.119751930236816,0.0,0,0.0,0
4.172031879425049,0.0,0,0.0,0
4.173031806945801,0.0,0,0.0,0
4.255044221878052,0.0,0,0.0,0
4.255044221878052,0.0,0,0.0,0
4.3075056076049805,0.0,0,0.0,0
4.3075056076049805,0.0,0,0.0,0
4.366265535354614,0.0,0,0.0,0
4.366265535354614,0.0,0,0.0,0
4.446004629135132,0.0,0,0.0,0
4.514814853668213,0.0,0,0.0,0
4.515707492828369,0.0,0,0.0,0
4.515707492828369,0.0,0,0.0,0
4.5518105030059814,0.0,0,0.0,0
4.635359048843384,0.0,0,0.0,0
4.635359048843384,0.0,0,0.0,0
4.712661504745483,0.0,0,0.0,0
4.713660478591919,0.0,0,0.0,0
4.744657278060913,0.0,0,0.0,0
4.821093797683716,0.0,0,0.0,0
4.821093797683716,0.0,0,0.0,0
4.887555122375488,0.0,0,0.0,0
4.887555122375488,0.0,0,0.0,0
4.96429181098938,0.0,0,0.0,0
4.964795827865601,0.0,0,0.0,0
5.015963077545166,0.0,0,0.0,0
5.017021894454956,0.0,0,0.0,0
5.092430830001831,0.0,0,0.0,0
5.13059401512146,0.0,0,0.0,0
5.131602048873901,0.0,0,0.0,0
5.206942319869995,0.0,0,0.0,0
5.20783543586731,0.0,0,0.0,0
5.263186931610107,0.0,0,0.0,0
5.265733480453491,0.0,0,0.0,0
5.324660778045654,0.0,0,0.0,0
5.32566499710083,0.0,0,0.0,0
5.403455972671509,0.0,0,0.0,0
5.403455972671509,0.0,0,0.0,0
5.453551292419434,0.0,0,0.0,0
5.529824733734131,0.0,0,0.0,0
5.529824733734131,0.0,0,0.0,0
5.608495235443115,0.0,0,0.0,0
5.608495235443115,0.0,0,0.0,0
5.660107135772705,0.0,0,0.0,0
5.662355661392212,0.0,0,0.0,0
5.712359666824341,0.0,0,0.0,0
5.783136606216431,0.0,0,0.0,0
5.783136606216431,0.0,0,0.0,0
5.843627214431763,0.0,0,0.0,0
5.843627214431763,0.0,0,0.0,0
5.920054912567139,0.0,0,0.0,0
5.922494411468506,0.0,0,0.0,0
5.963725566864014,0.0,0,0.0,0
5.963725566864014,0.0,0,0.0,0
6.039486885070801,0.0,0,0.0,0
6.0910539627075195,0.0,0,0.0,0
6.0910539627075195,0.0,0,0.0,0
6.167215824127197,0.0,0,0.0,0
6.168277740478516,0.0,0,0.0,0
6.2249672412872314,0.0,0,0.0,0
6.225560188293457,0.0,0,0.0,0
6.300753116607666,0.0,0,0.0,0
6.352009057998657,0.0,0,0.0,0
6.3530988693237305,0.0,0,0.0,0
6.432527542114258,0.0,0,0.0,0
6.433541774749756,0.0,0,0.0,0
6.483776807785034,0.0,0,0.0,0
6.483776807785034,0.0,0,0.0,0
6.560892581939697,0.0,0,0.0,0
6.613194942474365,0.0,0,0.0,0
6.613194942474365,0.0,0,0.0,0
6.614243268966675,0.0,0,0.0,0
6.694198846817017,0.0,0,0.0,0
6.734661102294922,0.0,0,0.0,0
6.734661102294922,0.0,0,0.0,0
6.814043760299683,0.0,0,0.0,0
6.814043760299683,0.0,0,0.0,0
6.866210222244263,0.0,0,0.0,0
6.866210222244263,0.0,0,0.0,0
6.923572301864624,0.0,0,0.0,0
6.923572301864624,0.0,0,0.0,0
7.000851154327393,0.0,0,0.0,0
7.0630128383636475,0.0,0,0.0,0
7.064042806625366,0.0,0,0.0,0
7.115704774856567,0.0,0,0.0,0
7.117723703384399,0.0,0,0.0,0
7.198403358459473,0.0,0,0.0,0
7.243213176727295,0.0,0,0.0,0
7.296593189239502,0.0,0,0.0,0
